trade_id,trader_id,asset_id,trade_type,quantity,price,trade_date
590,621,3,SELL,535,2065.92,2022-01-03
591,855,7,SELL,578,812.2,2023-07-07
592,173,4,BUY,123,2343.45,2022-04-18
593,749,2,SELL,822,359.2,2022-12-20
594,162,8,SELL,251,572.1,2024-01-15
595,905,2,BUY,76,646.81,2024-06-15
596,728,1,BUY,496,1872.81,2022-01-11
597,776,5,SELL,43,2007.23,2023-07-18
598,263,10,BUY,907,2756.56,2023-02-25
599,804,9,SELL,285,231.64,2023-12-31
600,274,5,BUY,419,2055.84,2023-06-25
601,3,2,BUY,829,47.35,2023-12-19
602,28,10,BUY,156,1532.82,2022-04-30
603,326,4,SELL,442,1386.87,2023-10-21
604,940,8,BUY,736,144.67,2022-02-27
605,149,7,SELL,647,568.54,2024-06-02
606,540,5,SELL,127,2407.38,2022-10-22
607,488,4,SELL,785,919.19,2024-06-03
608,822,5,BUY,322,1451.42,2022-09-20
609,438,7,SELL,662,1188.86,2022-05-07
610,65,5,BUY,156,564.99,2022-05-12
611,356,8,BUY,825,2823.53,2024-01-27
612,533,7,SELL,514,168.34,2022-07-06
613,252,7,SELL,604,1392.06,2024-02-08
614,235,9,BUY,212,1015.69,2023-12-21
615,227,8,SELL,701,2003.58,2022-12-10
616,525,8,SELL,459,1944.51,2022-12-11
617,313,6,BUY,173,2093.14,2023-11-22
618,49,7,SELL,533,1502.55,2022-09-01
619,118,8,BUY,210,340.91,2024-01-19
620,54,5,BUY,184,1514.75,2022-11-17
621,650,10,BUY,444,2638.91,2023-02-25
622,565,2,BUY,863,993.0,2023-12-27
623,44,7,BUY,707,2659.61,2024-03-21
624,815,10,BUY,676,2111.5,2023-08-21
625,53,3,BUY,425,2846.05,2024-04-04
626,586,10,BUY,245,1469.51,2022-10-04
627,558,8,BUY,531,843.79,2022-12-25
628,525,6,BUY,48,228.97,2024-01-07
629,677,4,SELL,647,34.47,2022-12-30
630,102,2,SELL,94,2713.52,2022-06-02
631,792,7,SELL,459,1697.61,2024-01-05
632,770,1,BUY,907,331.07,2022-01-30
633,982,7,BUY,209,1059.86,2024-02-06
634,849,10,SELL,957,1760.14,2022-08-25
635,868,10,BUY,96,2766.92,2023-08-08
636,398,7,BUY,883,2226.29,2024-03-02
637,138,10,SELL,260,1262.2,2022-01-12
638,675,3,BUY,184,129.0,2022-11-29
639,921,4,SELL,390,1928.0,2023-04-16
640,387,4,SELL,702,1099.67,2022-06-07
641,111,4,SELL,627,219.29,2022-05-06
642,614,9,BUY,670,2492.81,2023-03-21
643,17,6,BUY,955,2810.15,2023-04-20
644,780,10,SELL,299,1582.86,2024-05-14
645,182,9,SELL,617,356.72,2022-11-14
646,884,4,BUY,189,1213.25,2022-01-24
647,536,7,SELL,764,240.92,2023-08-14
648,541,10,SELL,238,2407.57,2022-05-24
649,171,9,BUY,824,1627.92,2024-05-31
650,409,10,BUY,570,1186.17,2024-02-27
651,740,3,SELL,955,2192.37,2023-04-14
652,378,3,BUY,973,2512.41,2023-08-18
653,188,6,BUY,961,2350.93,2022-06-22
654,858,8,SELL,956,2465.14,2022-08-29
655,230,1,SELL,309,2605.11,2022-11-11
656,833,4,BUY,523,1410.27,2022-05-27
657,852,8,BUY,592,1981.24,2023-06-21
658,119,6,BUY,109,1775.42,2022-02-19
659,156,2,BUY,49,392.3,2024-02-05
660,784,8,BUY,554,724.6,2023-11-01
661,687,1,BUY,217,523.64,2024-04-20
662,465,1,BUY,110,1950.97,2023-02-03
663,104,7,SELL,830,2591.06,2023-07-15
664,604,10,SELL,194,2277.45,2022-07-21
665,698,3,BUY,603,1137.9,2024-03-10
666,972,8,SELL,240,1977.76,2023-02-24
667,795,9,BUY,532,1235.76,2022-01-07
668,502,8,BUY,734,830.73,2022-11-13
669,693,1,BUY,785,2681.7,2023-09-01
670,682,1,SELL,372,622.08,2023-12-15
671,699,6,SELL,985,1906.93,2022-10-20
672,175,1,SELL,172,2254.41,2022-03-11
673,734,8,BUY,272,1859.45,2024-04-26
674,745,6,BUY,570,369.11,2022-09-30
675,674,5,SELL,383,816.13,2023-12-13
676,421,6,BUY,405,53.6,2022-02-07
677,134,4,BUY,309,2278.46,2022-03-14
678,391,1,BUY,594,563.37,2022-12-07
679,992,7,BUY,138,2570.06,2024-05-24
680,736,10,SELL,123,504.73,2023-02-15
681,501,9,SELL,494,1121.71,2024-06-18
682,665,4,SELL,262,435.08,2022-07-28
683,33,4,BUY,529,1602.91,2022-12-04
684,55,9,SELL,268,1785.43,2023-11-13
685,954,4,SELL,298,693.2,2022-12-10
686,519,10,SELL,572,1227.74,2022-12-16
687,756,4,SELL,417,360.17,2022-04-10
688,825,8,BUY,292,2365.61,2023-11-06
689,638,4,BUY,478,2361.82,2022-11-27
690,12,9,SELL,535,782.85,2024-03-01
691,528,8,SELL,245,800.05,2022-04-09
692,720,5,BUY,515,1832.86,2024-06-14
693,555,9,SELL,633,1830.89,2023-06-09
694,373,8,SELL,457,2202.64,2024-02-14
695,484,10,SELL,579,298.62,2023-04-30
696,973,4,SELL,830,2019.34,2023-01-31
697,647,4,BUY,174,2209.17,2022-06-01
698,228,1,SELL,265,843.92,2022-01-27
699,623,4,BUY,595,781.96,2022-09-10
700,307,8,BUY,534,1997.21,2024-02-29
701,457,5,BUY,78,358.58,2022-04-25
702,160,6,BUY,434,1629.32,2022-07-14
703,331,4,BUY,351,1510.63,2022-09-07
704,776,5,BUY,112,2020.93,2023-02-02
705,225,10,BUY,384,1822.44,2022-09-21
706,983,8,SELL,738,2444.91,2022-06-30
707,729,9,SELL,54,192.0,2022-11-29
708,504,3,BUY,53,1943.51,2023-02-03
709,456,10,SELL,245,2155.69,2023-07-23
710,45,4,BUY,727,2379.46,2022-03-16
711,214,1,BUY,801,1116.83,2022-12-28
712,59,5,BUY,758,884.44,2023-12-05
713,644,4,SELL,681,1997.17,2022-10-02
714,616,6,SELL,860,1549.95,2024-05-27
715,195,6,SELL,789,1135.22,2023-06-06
716,925,10,BUY,538,2237.77,2022-12-20
717,489,6,BUY,778,1448.43,2024-06-11
718,157,3,SELL,320,1379.31,2024-04-03
719,610,7,BUY,535,1082.01,2024-04-28
720,226,3,BUY,579,156.72,2022-07-12
721,412,6,BUY,778,2502.42,2024-04-18
722,205,10,BUY,877,1034.8,2022-09-02
723,79,1,SELL,744,1315.33,2023-08-10
724,124,8,BUY,123,363.07,2023-03-30
725,471,7,BUY,513,1845.07,2022-08-13
726,940,9,SELL,28,1787.67,2022-06-02
727,218,3,SELL,461,919.83,2023-08-04
728,516,8,BUY,762,1080.9,2022-09-03
729,602,2,SELL,807,2250.01,2022-04-12
730,104,9,SELL,239,1607.62,2022-12-27
731,393,1,SELL,374,757.81,2022-08-13
732,631,10,SELL,107,1695.55,2023-03-13
733,645,7,SELL,590,2626.13,2023-12-24
734,824,10,BUY,698,2990.0,2024-02-19
735,608,1,SELL,38,280.83,2023-06-29
736,980,6,SELL,833,1348.73,2023-03-13
737,434,1,SELL,514,1346.25,2022-09-01
738,331,4,BUY,326,2832.04,2023-11-01
739,143,7,SELL,658,2761.65,2022-02-20
740,800,2,BUY,820,1353.34,2023-11-16
741,540,3,SELL,822,811.98,2023-11-01
742,278,4,SELL,402,1938.12,2024-02-23
743,233,6,BUY,918,370.43,2023-02-27
744,529,9,BUY,687,618.36,2022-12-31
745,571,4,BUY,332,2467.81,2024-05-02
746,90,6,SELL,75,2514.47,2022-05-17
747,492,7,BUY,457,2715.1,2023-03-24
748,199,4,BUY,894,2239.3,2023-02-25
749,362,6,BUY,623,508.96,2022-03-23
750,441,3,BUY,886,881.86,2023-10-01
751,26,5,BUY,156,1394.14,2024-06-17
752,25,10,BUY,554,965.98,2022-06-09
753,394,4,SELL,807,1607.01,2022-02-01
754,507,7,BUY,659,293.57,2023-12-01
755,301,6,BUY,276,2856.83,2023-09-25
756,339,7,BUY,68,2938.54,2023-01-04
757,267,6,BUY,923,229.26,2024-01-14
758,461,2,SELL,833,130.74,2022-06-13
759,693,7,BUY,603,1466.68,2022-11-22
760,456,8,SELL,46,438.92,2022-11-19
761,360,7,SELL,745,424.68,2024-05-01
762,68,4,BUY,704,1109.21,2023-02-07
763,863,4,BUY,767,2875.42,2023-10-07
764,412,5,SELL,704,2811.04,2022-02-17
765,971,9,BUY,697,2784.36,2024-04-04
766,491,5,BUY,887,513.21,2023-12-02
767,833,2,SELL,306,264.23,2023-01-02
768,49,5,BUY,604,339.4,2023-04-03
769,687,3,SELL,611,1774.37,2024-05-20
770,564,10,BUY,487,1024.06,2022-03-05
771,102,8,SELL,769,2627.11,2022-05-19
772,216,10,BUY,495,1980.01,2022-09-30
773,438,10,BUY,259,2994.43,2023-10-22
774,700,2,SELL,516,2726.0,2022-08-24
775,569,4,BUY,155,1716.27,2022-08-10
776,559,5,BUY,37,2495.77,2023-10-18
777,159,4,BUY,535,489.32,2024-04-04
778,489,5,BUY,155,2582.04,2022-05-12
779,686,10,BUY,857,2150.45,2022-07-31
780,242,4,SELL,850,1167.94,2023-05-03
781,794,3,BUY,998,2423.03,2022-12-28
782,753,1,BUY,514,1974.89,2022-02-04
783,882,4,BUY,266,269.9,2023-04-16
784,5,9,BUY,940,2937.0,2022-06-15
785,596,1,BUY,610,820.81,2023-10-23
786,820,7,BUY,346,1646.31,2022-08-01
787,361,3,SELL,539,2609.06,2022-05-22
788,459,8,BUY,992,873.22,2024-04-21
789,248,6,BUY,501,700.4,2024-03-08
790,566,1,SELL,293,1670.45,2022-06-26
791,673,10,SELL,971,1062.01,2024-05-26
792,946,5,BUY,945,2078.71,2022-05-03
793,422,8,SELL,285,972.18,2023-12-27
794,923,3,BUY,205,2967.9,2022-03-11
795,738,4,BUY,136,855.58,2023-04-13
796,15,7,BUY,893,1915.84,2022-06-19
797,736,6,BUY,856,821.66,2024-03-01
798,573,7,SELL,316,1389.68,2024-01-21
799,122,9,BUY,128,880.97,2024-02-27
800,277,9,BUY,349,1253.49,2023-05-14
801,558,2,SELL,449,1899.5,2024-02-24
802,453,3,SELL,845,2120.3,2022-05-08
803,390,4,SELL,694,714.68,2022-03-18
804,294,6,BUY,537,2698.43,2022-10-26
805,574,5,SELL,229,973.5,2023-02-21
806,598,6,SELL,647,194.92,2022-09-08
807,446,8,BUY,790,2841.16,2022-08-18
808,210,2,BUY,353,824.27,2024-01-22
809,590,6,SELL,879,2990.3,2022-08-31
810,714,9,BUY,15,1646.31,2022-12-21
811,302,5,BUY,899,2547.92,2023-03-02
812,909,1,BUY,183,334.04,2022-08-14
813,223,8,SELL,637,1659.23,2023-03-03
814,734,4,SELL,136,65.98,2023-12-27
815,3,8,SELL,255,1145.52,2022-12-18
816,990,4,SELL,743,132.99,2022-09-29
817,518,8,BUY,304,1392.12,2022-10-15
818,93,9,BUY,449,2142.12,2022-10-27
819,520,5,BUY,460,2633.93,2023-01-10
820,428,5,BUY,607,1998.63,2023-11-07
821,493,2,BUY,604,2178.27,2022-05-15
822,235,9,SELL,851,661.22,2023-03-29
823,620,4,BUY,850,885.74,2022-11-17
824,161,3,SELL,692,2813.97,2023-11-19
825,721,2,SELL,461,497.65,2022-06-26
826,752,3,BUY,995,2972.2,2023-11-10
827,331,4,BUY,374,2523.18,2022-05-04
828,333,9,BUY,806,2409.09,2022-12-06
829,50,6,SELL,406,2427.04,2023-09-06
830,523,10,BUY,441,1124.21,2022-04-20
831,863,5,SELL,639,2380.15,2024-01-03
832,668,9,SELL,233,1069.5,2023-10-12
833,492,8,BUY,617,1105.36,2023-12-13
834,582,6,SELL,525,2383.81,2024-01-17
835,681,3,SELL,676,1177.16,2022-03-04
836,272,7,BUY,310,2425.8,2022-08-09
837,580,10,BUY,105,43.91,2024-03-18
838,867,6,SELL,943,523.1,2022-10-22
839,252,8,SELL,303,2800.84,2023-03-22
840,560,6,BUY,326,1892.07,2022-12-30
841,696,10,BUY,328,1409.49,2022-02-07
842,832,4,BUY,88,1744.42,2022-08-25
843,699,10,BUY,869,1212.2,2022-11-20
844,90,7,BUY,720,406.93,2024-05-19
845,446,7,SELL,723,2674.61,2024-02-23
846,332,8,SELL,512,2264.77,2022-05-07
847,139,2,SELL,294,2096.74,2022-01-04
848,357,6,BUY,629,2533.03,2023-06-09
849,601,3,SELL,366,2239.53,2024-06-15
850,274,8,BUY,688,1552.31,2023-05-15
851,19,4,BUY,707,420.01,2022-04-28
852,983,4,BUY,278,331.06,2022-10-05
853,311,2,SELL,996,104.02,2022-12-28
854,870,6,SELL,918,1480.28,2022-09-15
855,886,6,BUY,958,487.02,2022-10-08
856,978,1,SELL,87,826.15,2024-04-17
857,154,8,BUY,1,2634.8,2024-04-06
858,390,3,BUY,214,1826.78,2022-03-26
859,260,1,BUY,191,2956.44,2023-10-22
860,620,10,SELL,976,2850.41,2022-11-08
861,883,1,BUY,120,1332.0,2023-01-19
862,797,1,SELL,810,1975.8,2023-01-06
863,571,5,SELL,622,2845.09,2023-10-15
864,125,5,BUY,195,2355.56,2023-08-22
865,354,1,SELL,642,1971.03,2023-02-02
866,273,5,BUY,189,1781.56,2022-05-12
867,619,7,SELL,871,1631.9,2022-03-04
868,811,5,BUY,384,424.74,2023-01-09
869,245,9,BUY,573,327.4,2023-11-16
870,848,4,BUY,650,729.44,2022-05-14
871,450,9,SELL,548,1724.87,2022-09-04
872,930,8,BUY,871,2792.2,2022-03-01
873,247,1,BUY,569,1187.87,2022-10-12
874,520,4,BUY,488,2577.11,2022-08-02
875,141,7,BUY,272,75.48,2022-02-03
876,362,1,SELL,141,2223.4,2023-04-06
877,8,8,SELL,674,277.61,2024-01-23
878,478,2,SELL,746,2702.67,2022-04-26
879,352,8,SELL,278,1456.57,2023-03-29
880,996,4,BUY,403,1527.58,2022-04-27
881,495,8,BUY,402,2757.13,2022-01-25
882,606,1,SELL,512,1322.42,2022-07-11
883,833,5,BUY,48,2708.74,2022-04-11
884,427,9,SELL,650,2046.63,2023-10-22
885,39,7,BUY,979,855.45,2024-03-15
886,593,3,BUY,539,191.6,2022-08-04
887,187,4,SELL,493,2715.16,2023-12-24
888,596,10,BUY,910,980.98,2022-07-05
889,600,7,BUY,140,83.36,2024-03-17
890,754,6,BUY,237,2721.12,2022-07-31
891,854,4,SELL,460,1602.52,2022-12-20
892,93,3,BUY,86,2095.15,2022-06-01
893,86,2,BUY,393,2859.87,2022-11-13
894,44,10,SELL,675,600.04,2023-08-06
895,137,9,BUY,493,1897.82,2023-01-31
896,421,3,BUY,782,528.25,2023-07-30
897,74,7,BUY,243,784.69,2022-10-09
898,548,1,SELL,280,1627.5,2023-01-07
899,613,8,SELL,195,676.41,2023-10-29
900,988,1,BUY,868,1417.79,2023-01-11
901,512,2,SELL,240,57.87,2023-02-11
902,156,1,SELL,602,1953.48,2022-11-13
903,938,4,BUY,494,2299.8,2023-11-11
904,255,2,SELL,302,706.67,2024-01-26
905,171,1,SELL,282,94.35,2022-05-07
906,981,1,BUY,232,211.65,2023-09-05
907,728,2,SELL,430,1898.59,2023-02-20
908,170,6,SELL,483,2999.29,2023-11-23
909,764,2,SELL,839,2060.76,2022-07-30
910,872,2,BUY,797,37.77,2024-04-30
911,322,8,BUY,389,2814.02,2023-05-10
912,567,5,BUY,542,2574.8,2024-04-15
913,456,8,BUY,780,1572.92,2023-10-08
914,944,8,SELL,729,2433.16,2022-10-28
915,603,2,SELL,573,889.47,2022-06-05
916,790,7,SELL,910,375.08,2022-12-19
917,613,9,BUY,799,478.67,2022-11-12
918,155,8,SELL,427,715.97,2022-05-16
919,889,9,SELL,240,822.55,2022-01-01
920,349,8,BUY,239,1270.61,2022-01-09
921,451,4,SELL,844,2072.6,2023-02-17
922,876,10,BUY,958,404.14,2023-08-17
923,653,7,BUY,180,604.95,2022-01-16
924,173,9,BUY,891,350.54,2022-06-01
925,10,9,SELL,963,1456.34,2023-06-15
926,740,4,BUY,729,2143.89,2023-04-18
927,265,7,SELL,173,1333.64,2024-01-24
928,438,6,SELL,23,2235.0,2023-03-20
929,760,3,SELL,862,1707.92,2023-04-08
930,247,10,SELL,133,955.91,2022-03-24
931,667,6,BUY,58,1639.39,2024-02-29
932,546,8,BUY,609,2495.56,2023-05-13
933,499,2,BUY,168,527.13,2022-05-11
934,129,3,SELL,12,1694.35,2022-06-11
935,672,8,BUY,753,2027.07,2023-09-16
936,601,4,SELL,350,2712.99,2022-06-30
937,605,4,SELL,273,1815.56,2022-05-22
938,327,2,SELL,271,137.3,2023-12-17
939,753,10,SELL,171,1710.47,2023-02-11
940,835,1,BUY,67,617.7,2022-04-02
941,980,7,BUY,747,1397.95,2023-01-31
942,404,4,SELL,512,1704.84,2023-03-04
943,629,6,BUY,640,1979.37,2023-08-04
944,606,8,BUY,459,228.95,2024-06-04
945,675,7,BUY,142,2542.6,2024-01-11
946,611,7,BUY,443,2832.04,2022-04-10
947,625,6,SELL,337,2098.59,2022-06-09
948,359,4,SELL,608,1814.14,2024-05-02
949,603,4,BUY,35,1860.11,2022-10-23
950,858,9,SELL,30,2097.02,2022-10-23
951,718,5,BUY,837,2642.88,2023-05-25
952,17,9,BUY,781,459.96,2022-02-23
953,274,9,SELL,994,112.69,2023-03-01
954,685,4,SELL,277,222.89,2022-04-21
955,116,2,BUY,218,841.64,2022-06-27
956,861,2,BUY,294,1214.35,2022-06-02
957,980,9,BUY,373,1402.21,2023-10-05
958,693,9,SELL,568,682.17,2023-06-22
959,91,3,SELL,70,235.2,2023-11-11
960,82,5,SELL,324,753.81,2023-12-06
961,324,5,SELL,466,2319.36,2024-06-16
962,961,2,BUY,607,1831.88,2023-10-20
963,114,2,BUY,536,2223.99,2023-12-02
964,769,10,SELL,713,1585.15,2023-09-12
965,58,1,SELL,539,772.01,2022-10-17
966,154,2,BUY,776,2896.3,2023-06-07
967,877,7,BUY,474,2545.87,2022-03-31
968,404,1,SELL,333,2733.16,2023-06-11
969,628,1,BUY,320,652.37,2022-01-24
970,855,9,BUY,313,2095.54,2024-01-02
971,266,2,BUY,241,1648.41,2023-07-05
972,315,4,BUY,901,651.97,2022-02-11
973,715,3,BUY,147,2454.25,2022-10-30
974,41,4,BUY,127,19.44,2023-02-01
975,105,7,BUY,948,522.61,2022-03-12
976,901,10,BUY,879,507.41,2022-06-25
977,890,2,BUY,846,1745.32,2024-04-24
978,193,2,SELL,685,1538.71,2022-02-05
979,401,9,SELL,805,2788.84,2022-07-30
980,278,6,BUY,480,2487.87,2022-02-09
981,354,7,SELL,399,996.83,2022-07-31
982,749,5,BUY,186,1590.29,2022-05-14
983,937,5,BUY,539,937.21,2023-07-05
984,733,4,BUY,81,610.65,2023-05-07
985,580,8,BUY,738,1836.35,2022-11-02
986,709,7,SELL,91,2477.85,2023-08-06
987,256,10,BUY,475,99.69,2022-12-05
988,651,2,BUY,136,157.17,2022-05-09
989,824,2,SELL,560,121.45,2022-03-02
990,947,6,SELL,538,2107.93,2023-06-16
991,661,1,BUY,230,1051.89,2022-04-05
992,99,7,SELL,78,2129.88,2022-05-05
993,588,8,BUY,265,676.11,2024-05-29
994,282,10,SELL,460,41.28,2022-05-25
995,883,8,BUY,911,1997.97,2024-01-01
996,403,3,BUY,354,591.78,2022-05-05
997,109,7,BUY,365,1673.39,2023-01-07
998,700,1,BUY,470,1307.08,2024-02-19
999,199,3,BUY,140,2672.78,2023-07-09
1000,303,6,BUY,857,122.95,2022-04-20
1001,327,9,BUY,545,1344.89,2023-04-21
1002,154,5,SELL,378,2515.14,2023-12-19
1003,552,5,SELL,368,2044.08,2022-05-04
1004,645,9,SELL,106,2636.91,2023-01-13
1005,405,9,BUY,492,2973.89,2022-10-28
1006,462,6,SELL,232,1675.0,2023-05-06
1007,132,5,SELL,388,1042.72,2022-01-05
1008,791,10,BUY,517,251.84,2023-04-11
1009,874,2,BUY,16,1888.36,2022-05-29
1010,84,8,SELL,949,2333.21,2022-12-12
1011,399,8,SELL,238,1503.19,2023-02-21
1012,754,7,SELL,301,623.12,2022-07-23
1013,628,8,SELL,836,2715.41,2022-10-30
1014,109,3,SELL,531,2688.64,2024-06-05
1015,221,3,BUY,492,1155.58,2022-08-02
1016,904,2,SELL,525,1975.43,2024-05-10
1017,553,1,SELL,131,2311.43,2022-06-08
1018,368,3,SELL,773,314.38,2022-12-16
1019,147,3,BUY,271,2536.48,2023-02-08
1020,112,7,BUY,219,2200.54,2023-10-03
1021,615,10,SELL,545,1569.75,2022-09-27
1022,558,9,BUY,980,2761.16,2023-02-27
1023,924,1,SELL,511,2357.83,2023-01-16
1024,494,8,BUY,809,1482.84,2022-11-23
1025,505,1,BUY,802,2633.67,2023-09-13
1026,475,3,BUY,785,2630.68,2022-06-19
1027,836,4,BUY,809,1864.46,2024-02-27
1028,890,8,SELL,314,2659.75,2023-04-16
1029,271,1,SELL,263,2193.96,2022-07-08
1030,995,2,BUY,44,298.82,2024-03-14
1031,421,5,BUY,549,2631.88,2022-07-01
1032,897,6,BUY,940,2252.94,2024-04-13
1033,707,5,BUY,744,1002.07,2023-01-14
1034,367,3,BUY,376,434.75,2023-12-18
1035,280,10,SELL,805,233.45,2024-03-21
1036,283,7,SELL,15,2891.81,2023-11-21
1037,40,1,BUY,994,1782.49,2022-11-15
1038,959,2,SELL,515,199.29,2022-09-26
1039,189,9,BUY,706,83.91,2022-06-04
1040,164,4,BUY,508,332.07,2023-09-14
1041,994,8,BUY,107,2056.53,2022-04-10
1042,989,9,BUY,614,635.63,2022-10-06
1043,536,7,SELL,354,1550.24,2023-08-01
1044,536,1,SELL,60,2496.93,2022-08-31
1045,4,5,BUY,355,2306.4,2022-05-07
1046,835,6,SELL,831,1204.4,2023-04-07
1047,290,8,SELL,368,2528.3,2022-05-26
1048,953,10,BUY,596,934.62,2022-09-12
1049,433,8,BUY,913,748.62,2023-08-07
1050,471,9,BUY,607,2263.47,2022-08-29
1051,181,9,SELL,721,1495.66,2022-03-06
1052,248,4,SELL,202,2844.18,2023-12-29
1053,628,6,SELL,471,818.58,2024-03-03
1054,279,3,BUY,30,1593.82,2022-03-18
1055,877,1,SELL,805,615.55,2022-09-28
1056,581,6,BUY,684,249.96,2022-10-26
1057,863,1,BUY,638,571.19,2022-05-03
1058,254,9,BUY,834,186.37,2023-07-16
1059,181,6,SELL,937,608.98,2023-08-07
1060,830,1,SELL,828,78.0,2023-10-19
1061,681,3,BUY,966,418.45,2022-02-08
1062,825,1,SELL,103,1303.67,2023-02-10
1063,509,2,BUY,141,842.48,2024-05-17
1064,761,6,SELL,745,993.33,2022-05-02
1065,700,7,BUY,312,521.39,2023-06-29
1066,566,1,SELL,280,2793.69,2024-03-13
1067,326,10,SELL,259,2686.82,2023-04-20
1068,357,5,SELL,704,999.37,2023-10-14
1069,825,6,SELL,541,2752.93,2022-12-10
1070,650,4,BUY,912,1322.79,2022-08-26
1071,680,6,SELL,88,893.81,2022-07-12
1072,391,5,SELL,900,2969.04,2022-05-24
1073,615,7,SELL,967,1295.14,2022-02-09
1074,934,4,BUY,566,259.86,2023-11-12
1075,85,1,BUY,241,1754.31,2024-03-23
1076,317,2,SELL,660,553.31,2023-06-22
1077,212,6,BUY,591,1846.24,2022-03-03
1078,515,10,SELL,713,153.7,2024-04-14
1079,384,2,BUY,825,341.18,2022-10-08
1080,691,5,BUY,615,944.64,2022-03-29
1081,342,4,SELL,739,1852.82,2022-11-13
1082,815,7,SELL,323,1942.03,2022-10-05
1083,964,4,SELL,127,1946.34,2023-11-07
1084,988,7,BUY,824,1535.35,2024-03-06
1085,844,8,SELL,89,998.67,2023-02-25
1086,38,7,SELL,64,2620.98,2022-06-27
1087,511,2,BUY,195,1361.07,2023-12-28
1088,420,1,BUY,271,2350.22,2022-01-21
1089,751,5,BUY,203,1420.6,2023-02-19
1090,169,7,SELL,600,2575.04,2022-02-22
1091,965,1,SELL,710,93.71,2022-02-22
1092,909,8,BUY,917,812.07,2022-06-07
1093,343,3,SELL,846,2342.32,2023-12-09
1094,826,7,BUY,411,2077.08,2022-08-14
1095,306,3,SELL,77,2722.23,2022-10-07
1096,542,4,SELL,87,1780.45,2022-08-26
1097,702,8,SELL,578,2867.27,2022-12-02
1098,869,2,SELL,749,2746.26,2022-09-30
1099,537,6,SELL,735,2779.8,2023-05-09
1100,112,10,BUY,333,1847.99,2022-01-28
1101,411,9,SELL,784,2671.49,2023-05-04
1102,947,10,SELL,638,1295.05,2022-06-17
1103,206,9,SELL,385,2924.66,2022-03-26
1104,185,5,SELL,322,507.07,2022-01-30
1105,382,3,SELL,864,903.87,2023-07-01
1106,496,6,SELL,66,1540.79,2023-02-07
1107,379,9,SELL,772,2883.96,2024-06-06
1108,47,6,SELL,450,1737.97,2024-04-28
1109,886,4,SELL,244,197.15,2022-11-03
1110,740,5,SELL,516,1857.2,2023-04-09
1111,551,7,BUY,333,2860.47,2023-09-22
1112,528,10,BUY,429,1304.04,2022-10-04
1113,504,3,SELL,257,910.72,2022-01-05
1114,22,9,BUY,185,1801.12,2022-07-07
1115,213,1,SELL,579,2055.16,2023-08-20
1116,310,8,BUY,884,1215.55,2024-04-15
1117,661,5,SELL,911,238.8,2023-02-25
1118,968,10,BUY,67,1127.77,2023-04-16
1119,753,9,BUY,609,1466.47,2023-11-18
1120,272,2,BUY,14,1562.9,2022-09-20
1121,571,1,SELL,10,2105.56,2022-01-07
1122,799,10,BUY,855,59.19,2022-12-28
1123,938,7,BUY,939,2651.62,2024-03-29
1124,202,10,SELL,648,1821.51,2024-03-26
1125,32,9,BUY,1,1591.81,2022-09-08
1126,443,5,BUY,45,492.13,2023-09-26
1127,162,4,SELL,348,371.77,2022-01-01
1128,767,4,SELL,971,1681.65,2024-04-09
1129,254,8,SELL,841,2154.61,2024-05-07
1130,521,1,BUY,427,2289.34,2024-05-03
1131,977,1,BUY,523,1717.21,2023-02-06
1132,651,8,BUY,425,1070.98,2022-03-30
1133,480,2,BUY,577,433.31,2024-05-13
1134,10,10,BUY,424,1702.96,2023-01-24
1135,726,6,SELL,692,1005.14,2023-04-07
1136,505,2,BUY,67,2428.44,2022-02-06
1137,785,5,SELL,215,1526.8,2023-05-22
1138,836,3,BUY,370,681.1,2022-03-04
1139,560,7,SELL,979,2493.25,2023-08-04
1140,436,9,BUY,301,2742.95,2023-06-26
1141,111,2,BUY,137,558.62,2022-07-10
1142,153,7,BUY,229,1657.07,2022-06-20
1143,635,8,SELL,510,2543.62,2023-09-26
1144,917,10,SELL,966,2598.37,2023-08-01
1145,869,8,SELL,208,1752.48,2022-09-08
1146,102,7,SELL,557,1600.83,2023-11-19
1147,753,4,SELL,595,150.97,2023-12-21
1148,833,4,BUY,19,2196.02,2022-02-07
1149,191,10,SELL,491,556.94,2023-04-22
1150,729,9,BUY,744,2653.48,2022-10-30
1151,563,10,SELL,131,2367.97,2023-12-04
1152,804,9,SELL,940,2982.27,2023-09-26
1153,81,5,SELL,141,1642.71,2022-09-25
1154,489,7,BUY,538,1395.53,2024-04-06
1155,895,7,SELL,916,920.55,2023-03-24
1156,88,9,BUY,704,127.75,2022-07-17
1157,194,7,BUY,151,1909.55,2022-12-20
1158,104,8,BUY,381,2842.03,2023-06-15
1159,783,7,SELL,105,1424.48,2023-02-01
1160,96,4,SELL,751,889.73,2023-08-06
1161,423,2,SELL,768,2039.62,2023-08-10
1162,891,3,BUY,723,2146.25,2023-02-28
1163,198,7,SELL,927,2150.28,2024-02-21
1164,1,9,SELL,198,2874.51,2023-12-07
1165,407,2,SELL,227,374.94,2024-02-28
1166,378,7,SELL,819,2436.53,2022-07-16
1167,167,4,SELL,637,256.28,2023-08-22
1168,509,7,SELL,518,2109.58,2023-11-14
1169,638,5,BUY,17,2266.42,2023-09-29
1170,313,7,SELL,577,1219.17,2022-05-30
1171,593,6,BUY,988,2158.88,2023-02-07
